"Id","Sales"
7911,6946.00333333
7912,5021.569
7913,5310.885
7914,0.0
7915,5580.65
7916,4941.0375
7917,6934.07716667
7918,5146.08
7919,4365.01666667
7920,4408.96116667
7921,5504.78
7922,3443.15
7923,3872.28190476
7924,5856.18
7925,3893.51
7926,4623.5255
7927,6329.09516667
7928,5030.97
7929,4258.1022619
7930,5861.25860714
7931,5676.46666667
7932,6158.46
7933,6315.74483333
7934,6464.01
7935,4901.27533333
7936,2479.52
7937,4931.47416667
7938,6317.04133333
7939,3627.22166667
7940,4102.27166667
7941,7121.82
7942,5580.13
7943,7680.58633333
7944,5939.06816667
7945,3955.289
7946,4203.52466667
7947,3896.058
7948,7493.28
7949,3546.38
7950,6464.671
7951,12987.5784286
7952,5987.1395
7953,5347.9
7954,3636.72409524
7955,4200.25333333
7956,5672.93833333
7957,3354.93
7958,5457.21369048
7959,8402.61835714
7960,4337.88333333
7961,11885.5175
7962,11012.1551429
7963,4172.50916667
7964,5578.78833333
7965,5078.233
7966,5213.00883333
7967,4468.263
7968,9088.48
7969,4976.175
7970,7092.63566667
7971,3373.0
7972,6317.98333333
7973,3473.55333333
7974,6554.968
7975,4942.03880952
7976,5055.78916667
7977,5247.07291667
7978,4621.03
7979,5877.4
7980,8102.42866667
7981,4251.72327778
7982,8309.18333333
7983,5520.75233333
7984,7967.844
7985,4704.7367381
7986,3842.57833333
7987,3554.53971429
7988,6687.91916667
7989,5077.84671429
7990,5622.67833333
7991,4910.44833333
7992,6647.26166667
7993,3337.736
7994,6911.723
7995,5259.734
7996,3348.59428571
7997,10483.55
7998,14711.732
7999,4977.215
8000,5487.25666667
8001,7614.91821429
8002,8294.44516667
8003,9458.833
8004,5291.492
8005,5824.92
8006,4412.992
8007,5774.96183333
8008,3389.70416667
8009,4230.41166667
8010,4032.76733333
8011,4455.29
8012,6056.3425
8013,3905.456
8014,3649.12333333
8015,4514.26
8016,2098.37333333
8017,3129.5675
8018,4754.66666667
8019,5031.976
8020,6424.846
8021,6184.15666667
8022,6099.16
8023,4679.39783333
8024,4435.935
8025,8917.27483333
8026,6150.4175
8027,4336.625
8028,3117.84
8029,7108.48333333
8030,3860.062
8031,5474.43
8032,2649.4025
8033,4221.105
8034,6360.95
8035,4600.49666667
8036,3642.14
8037,6755.28
8038,7608.13780952
8039,9810.183
8040,4935.95528571
8041,6980.42
8042,2688.425
8043,4371.89866667
8044,4871.38166667
8045,2794.35933333
8046,6298.81
8047,4132.12833333
8048,4621.56028571
8049,7112.48666667
8050,9375.71216667
8051,5872.66838095
8052,5430.55
8053,3985.79328571
8054,8376.219
8055,5403.17416667
8056,4987.46166667
8057,3134.0225
8058,5275.32
8059,7706.45733333
8060,3174.73233333
8061,5194.345
8062,5967.68185714
8063,6002.52666667
8064,11905.252
8065,4365.09466667
8066,12324.442
8067,4755.66
8068,4303.7297619
8069,2983.815
8070,5082.634
8071,3699.49
8072,4247.202
8073,5525.90738095
8074,3422.6025
8075,3662.93333333
8076,5134.601
8077,3024.24833333
8078,6548.5725
8079,5125.96133333
8080,6876.11321429
8081,6347.10333333
8082,3525.992
8083,8020.5465
8084,5428.95666667
8085,4575.12
8086,4026.44
8087,4480.69
8088,9448.3407381
8089,5828.9545
8090,3737.34957143
8091,6248.76416667
8092,6060.76
8093,5165.08
8094,4897.895
8095,6892.52666667
8096,4816.76666667
8097,4617.68
8098,4271.94
8099,6762.81
8100,5069.364
8101,4776.803
8102,3668.66
8103,3949.98833333
8104,3355.51835714
8105,3704.373
8106,5771.24533333
8107,7105.574
8108,8649.90666667
8109,8246.89333333
8110,6233.51271429
8111,5230.241
8112,4456.92
8113,9418.01966667
8114,7523.215
8115,4608.255
8116,7413.76333333
8117,7175.8275
8118,4690.66090476
8119,3599.86128571
8120,8776.75
8121,3504.47
8122,5197.475
8123,5060.67
8124,1797.8975
8125,8480.97833333
8126,4012.535
8127,5974.917
8128,3885.4595
8129,4304.92305556
8130,6051.51338095
8131,5686.77783333
8132,5677.61966667
8133,3928.8
8134,3831.0
8135,3254.81
8136,2571.37633333
8137,5862.88666667
8138,16569.39
8139,4517.33
8140,4202.1
8141,5576.07
8142,4059.9
8143,4518.68333333
8144,3803.84066667
8145,3945.96666667
8146,4628.61166667
8147,5199.08
8148,3127.215
8149,6697.94169048
8150,3452.49
8151,4559.99733333
8152,7382.2195
8153,6881.22166667
8154,9136.35866667
8155,4225.613
8156,7281.95442857
8157,3982.47266667
8158,4911.6905
8159,11753.57
8160,7100.12333333
8161,4994.18466667
8162,3929.02616667
8163,3414.32880952
8164,4753.7935
8165,4114.7525
8166,8117.624
8167,4638.90333333
8168,4574.14
8169,5319.90822222
8170,3634.70533333
8171,5181.866
8172,5373.25666667
8173,5839.09
8174,4960.9085
8175,3461.6725
8176,4197.495
8177,4616.1
8178,7387.6005
8179,7291.45666667
8180,4871.515
8181,3545.269
8182,5682.75
8183,4563.83
8184,0.0
8185,5909.61066667
8186,5947.91857143
8187,5541.13166667
8188,4555.025
8189,5920.6855
8190,6179.56
8191,4480.592
8192,5481.98066667
8193,4620.83
8194,3895.17
8195,6995.92
8196,4398.57
8197,3942.383
8198,8598.46
8199,4517.11333333
8200,3140.48166667
8201,6683.10466667
8202,7224.82416667
8203,8563.13916667
8204,4296.86
8205,4818.931
8206,4419.07
8207,5807.96666667
8208,4734.00666667
8209,6053.82666667
8210,2604.912
8211,4582.6
8212,4698.52666667
8213,4540.41916667
8214,3541.89
8215,6248.73621429
8216,6434.485
8217,4533.755
8218,6779.0995
8219,4212.786
8220,6861.636
8221,3256.6
8222,5339.2
8223,4489.71
8224,5473.89383333
8225,6440.306
8226,2866.82833333
8227,6484.83666667
8228,6221.35
8229,5517.43
8230,3729.37666667
8231,3597.27266667
8232,4438.42
8233,4151.46666667
8234,6044.195
8235,5267.09966667
8236,4499.735
8237,5936.645
8238,5192.45966667
8239,4372.46166667
8240,6043.414
8241,4055.45
8242,6811.894
8243,8055.70166667
8244,6960.891
8245,4006.01080952
8246,4021.42583333
8247,3137.49
8248,2646.59
8249,6474.16666667
8250,4104.62
8251,7697.645
8252,2926.535
8253,4822.9175
8254,5581.96
8255,8364.83666667
8256,3084.8917619
8257,3799.57
8258,3736.24666667
8259,6499.11133333
8260,4437.54
8261,5816.29883333
8262,5818.1715
8263,8411.4
8264,5595.8775
8265,5876.29
8266,4889.21
8267,3683.79661905
8268,4009.0105
8269,8875.13333333
8270,7286.075
8271,6562.246
8272,14038.94
8273,4750.18452381
8274,4272.09333333
8275,4850.38833333
8276,6897.22114286
8277,6134.87
8278,4726.02533333
8279,5919.885
8280,6284.74666667
8281,6262.85
8282,4208.31566667
8283,4177.975
8284,4832.418
8285,3249.67
8286,3233.07
8287,3914.515
8288,6332.36
8289,12629.92
8290,4697.82785714
8291,4081.5715
8292,5511.08
8293,2352.67583333
8294,4411.07821429
8295,3271.19066667
8296,7512.63916667
8297,4470.94
8298,4932.14983333
8299,10359.1901667
8300,9553.8925
8301,5699.885
8302,5100.81666667
8303,3123.785
8304,4885.75333333
8305,5250.88871429
8306,6504.845
8307,3991.41333333
8308,3038.62433333
8309,4806.89
8310,4388.377
8311,7173.185
8312,4280.07
8313,3564.89178571
8314,5691.828
8315,6456.885
8316,5256.69357143
8317,3356.146
8318,3074.97
8319,6229.815
8320,2951.60166667
8321,8179.04
8322,3682.32983333
8323,3586.413
8324,4685.21305556
8325,4824.04833333
8326,2946.2
8327,4893.066
8328,4667.626
8329,8256.971
8330,7113.8125
8331,4646.83133333
8332,3923.81207143
8333,4724.8575
8334,7273.175
8335,4474.641
8336,4377.259
8337,5302.84383333
8338,9671.51
8339,5606.21766667
8340,4909.018
8341,6014.71566667
8342,3420.29
8343,7382.068
8344,4441.05916667
8345,10821.0025
8346,4652.815
8347,3748.75933333
8348,4176.125
8349,3009.96666667
8350,6685.19583333
8351,15047.1583333
8352,3124.32333333
8353,3584.93
8354,8678.60166667
8355,5596.112
8356,4905.09
8357,6074.23
8358,4795.20785714
8359,3674.125
8360,3799.34333333
8361,7932.49366667
8362,4503.91916667
8363,6053.37166667
8364,5246.69047619
8365,3870.955
8366,5672.405
8367,4544.355
8368,3067.892
8369,7840.29
8370,7763.505
8371,3586.33333333
8372,5293.114
8373,4695.53666667
8374,3685.24433333
8375,8187.11857143
8376,4913.7995
8377,7090.48
8378,3510.13333333
8379,3954.80533333
8380,5768.6955
8381,2569.55
8382,6070.75285714
8383,3276.51
8384,4886.54333333
8385,4198.00095238
8386,4006.62666667
8387,5304.035
8388,5631.66
8389,5135.37766667
8390,5885.07045238
8391,3981.75
8392,6422.17
8393,5375.8775
8394,6217.08833333
8395,7025.61485714
8396,6107.975
8397,2530.41308333
8398,4674.21333333
8399,6434.72966667
8400,4062.66416667
8401,8579.29
8402,4251.9275
8403,6076.205
8404,8625.75383333
8405,5442.742
8406,3063.995
8407,8043.57
8408,8138.6715
8409,4820.00628571
8410,6554.41166667
8411,8374.08838095
8412,3814.28
8413,4283.73
8414,5396.47
8415,4860.33
8416,3919.17
8417,5594.054
8418,4116.0625
8419,6044.12566667
8420,5312.89
8421,5443.74766667
8422,5397.68
8423,5218.455
8424,5452.94533333
8425,3330.03595238
8426,6326.78066667
8427,5495.0
8428,4753.78166667
8429,5377.13666667
8430,5760.79666667
8431,8365.92433333
8432,4315.61
8433,4073.95
8434,4604.94483333
8435,5370.85916667
8436,6559.675
8437,3782.73897619
8438,3484.929
8439,6758.2135
8440,5133.289
8441,4602.682
8442,6077.52166667
8443,5822.9
8444,5025.91
8445,3789.97
8446,3609.73
8447,4696.368
8448,5292.97833333
8449,5269.78166667
8450,7812.045
8451,6574.70766667
8452,4039.95766667
8453,7172.4015
8454,3134.26066667
8455,3063.742
8456,5715.95
8457,10787.87
8458,5973.54333333
8459,5672.71166667
8460,3803.575
8461,6269.75266667
8462,7427.661
8463,4344.87133333
8464,7827.1375
8465,4482.25666667
8466,4059.92083333
8467,4246.138
8468,3897.25
8469,4827.685
8470,3376.605
8471,3579.3105
8472,3810.26411111
8473,5450.01
8474,5475.79
8475,3093.45
8476,5360.145
8477,4693.28725
8478,4051.30685714
8479,4906.825
8480,6084.36366667
8481,6623.77428571
8482,4094.33
8483,3377.92285714
8484,11583.783
8485,4861.59066667
8486,4112.45333333
8487,6336.18
8488,7167.5235
8489,5439.02
8490,4573.8595119
8491,6493.5805
8492,7156.6
8493,10101.395
8494,3886.63833333
8495,3411.365
8496,3921.645
8497,5266.64
8498,4388.76
8499,5597.97833333
8500,6977.45333333
8501,4402.55
8502,3561.83
8503,4749.57333333
8504,7565.31595238
8505,4087.415
8506,4921.61595238
8507,3623.90833333
8508,5412.15316667
8509,5896.72357143
8510,5951.86611111
8511,7668.044
8512,5124.68452381
8513,2335.72
8514,4866.18316667
8515,6119.03866667
8516,6792.84402381
8517,5821.63333333
8518,5109.58464286
8519,4385.11
8520,3215.242
8521,7658.17633333
8522,3329.965
8523,9599.525
8524,3890.46333333
8525,3014.88928571
8526,5505.52
8527,4927.74383333
8528,6114.176
8529,6569.18333333
8530,2970.255
8531,3691.95666667
8532,4841.98066667
8533,6572.26766667
8534,7283.56
8535,4212.87195238
8536,5536.14333333
8537,5942.12
8538,4953.059
8539,4020.4525
8540,7885.625
8541,6708.06047619
8542,9369.72466667
8543,3337.49666667
8544,4429.13
8545,8010.00733333
8546,6896.113
8547,4062.44833333
8548,7804.244
8549,5527.51
8550,3835.41066667
8551,3893.04
8552,3360.18
8553,4556.96771429
8554,4620.79
8555,3395.69
8556,4130.69
8557,7320.75
8558,5447.33942857
8559,17795.1096667
8560,4401.68269048
8561,3957.93
8562,6061.201
8563,8838.90916667
8564,4421.153
8565,5803.37533333
8566,4858.87666667
8567,7133.54
8568,5427.355
8569,4024.96
8570,5267.916
8571,5473.68
8572,6960.28233333
8573,5542.09
8574,7895.1
8575,3993.8755
8576,3689.06
8577,4400.33683333
8578,7434.308
8579,9957.6875
8580,7060.86
8581,6231.00183333
8582,4124.756
8583,5000.05666667
8584,3778.375
8585,7456.737
8586,8097.54833333
8587,9552.39
8588,4254.58166667
8589,4202.23333333
8590,4277.94333333
8591,4624.18583333
8592,8714.2145
8593,5815.11333333
8594,4123.07883333
8595,4052.27
8596,5923.75542857
8597,3453.99966667
8598,5681.4505
8599,3416.344
8600,5614.25
8601,6788.35
8602,4869.64666667
8603,6495.11133333
8604,5236.25
8605,4185.71
8606,6193.395
8607,5678.68619048
8608,7745.65
8609,5194.3085
8610,6324.74
8611,6583.11
8612,8090.74466667
8613,5565.65333333
8614,7308.195
8615,3782.97666667
8616,4587.931
8617,5542.91166667
8618,5522.82328571
8619,7916.55
8620,6725.628
8621,4426.57116667
8622,6575.85033333
8623,5771.75
8624,7012.54
8625,3710.782
8626,11119.3475
8627,4018.27833333
8628,6253.58166667
8629,6966.55133333
8630,5028.50366667
8631,4472.75666667
8632,5115.265
8633,6122.324
8634,4257.36333333
8635,3438.35
8636,7026.715
8637,5983.20828571
8638,6418.91666667
8639,3673.00214286
8640,6413.80533333
8641,10306.52
8642,6242.33166667
8643,4770.96638095
8644,5732.237
8645,5566.61233333
8646,7124.89
8647,5850.68
8648,3788.11
8649,6275.4745
8650,5630.60083333
8651,6273.42733333
8652,7054.366
8653,4347.68416667
8654,5430.99166667
8655,3846.635
8656,6298.725
8657,8092.855
8658,4732.29766667
8659,4436.284
8660,5154.29
8661,4991.8675
8662,4157.705
8663,7903.52
8664,6215.12333333
8665,7922.9635
8666,4682.395
8667,4223.34333333
8668,4873.37533333
8669,7649.45066667
8670,7350.68
8671,6297.00833333
8672,6547.44266667
8673,5276.25166667
8674,7417.7895
8675,4779.83833333
8676,5857.94
8677,8419.762
8678,5844.68
8679,8581.445
8680,6763.42721429
8681,6612.8075
8682,5123.1195
8683,6396.05
8684,6186.08466667
8685,5274.44
8686,3698.495
8687,4869.09
8688,6587.26097619
8689,5295.06380952
8690,4092.595
8691,7417.005
8692,5964.71
8693,4893.76
8694,4690.84895238
8695,4637.12016667
8696,5856.75
8697,6021.45216667
8698,5422.13
8699,4361.19916667
8700,5072.6
8701,5824.2525
8702,3062.215
8703,5210.42566667
8704,4172.48
8705,7420.394
8706,6242.42666667
8707,5981.11
8708,6317.18
8709,4268.25166667
8710,4026.9
8711,9381.165
8712,5539.37433333
8713,6202.55966667
8714,7264.61583333
8715,4227.43833333
8716,5720.68383333
8717,4721.95333333
8718,5964.73416667
8719,9787.51466667
8720,5667.95
8721,2616.45447619
8722,4238.27583333
8723,6346.36
8724,7717.76
8725,4835.69
8726,6473.92333333
8727,4294.93316667
8728,4595.37
8729,3267.99833333
8730,4403.00166667
8731,4841.75054762
8732,4821.65
8733,6604.605
8734,5127.93966667
8735,6171.181
8736,7711.863
8737,6906.77533333
8738,3565.501
8739,9031.39135714
8740,8340.909
8741,5150.87533333
8742,6814.84
8743,3840.43
8744,5747.51066667
8745,3211.8485
8746,6131.56333333
8747,3810.02333333
8748,8929.604
8749,6994.20916667
8750,7177.44166667
8751,7219.34966667
8752,5063.95716667
8753,6537.818
8754,16332.2533333
8755,8542.315
8756,4735.79183333
8757,2470.7075
8758,4992.68816667
8759,7804.306
8760,5490.98571429
8761,10567.527
8762,18834.69
8763,2913.05
8764,4294.77166667
8765,7886.43716667
8766,4025.87
8767,7565.16433333
8768,5266.9215
8769,5925.78277778
8770,0.0
8771,6719.09
8772,5689.78166667
8773,7137.0775
8774,6225.42
8775,5340.47
8776,4711.26375
8777,6708.08666667
8778,3757.22666667
8779,4245.963
8780,7498.52714286
8781,3828.27083333
8782,5173.79535714
8783,5819.975
8784,5128.402
8785,4644.88269048
8786,6661.7265
8787,5688.548
8788,7870.21
8789,7740.9415
8790,6437.08733333
8791,4803.67133333
8792,2705.31
8793,4820.9475
8794,6590.87333333
8795,4292.40647619
8796,4170.58666667
8797,7130.844
8798,5419.67216667
8799,7608.66528571
8800,6820.48542857
8801,4605.85433333
8802,4308.77166667
8803,4291.35
8804,8052.90333333
8805,4466.54
8806,6748.87383333
8807,14119.1853333
8808,6862.821
8809,5502.01
8810,4338.90447619
8811,4151.50833333
8812,6098.34
8813,3667.69
8814,5829.85
8815,8669.37311905
8816,4494.24407143
8817,12209.89
8818,12802.191
8819,4911.70085714
8820,6086.87566667
8821,5681.82747619
8822,5591.33038095
8823,4581.65
8824,10822.92
8825,5902.35766667
8826,6776.82157143
8827,4171.49333333
8828,6240.14702381
8829,3848.42252381
8830,8007.315
8831,5255.75611905
8832,5040.13116667
8833,5970.82416667
8834,4921.40816667
8835,6612.18
8836,8350.98033333
8837,4721.933
8838,8720.66
8839,6503.84342857
8840,8177.26366667
8841,4630.96683333
8842,4636.02
8843,4108.67783333
8844,7910.69047619
8845,6251.411
8846,6488.83333333
8847,5915.1832381
8848,7171.66166667
8849,3564.96404762
8850,6209.94066667
8851,5329.655
8852,3240.092
8853,10888.5425
8854,17077.673
8855,5996.69
8856,5850.92
8857,7327.53666667
8858,8635.6875
8859,10164.7245
8860,5202.82533333
8861,6286.76
8862,4241.73666667
8863,6874.20333333
8864,3712.7925
8865,4461.35833333
8866,4380.57566667
8867,5031.74916667
8868,7470.18083333
8869,4025.84514286
8870,3503.61166667
8871,5658.496
8872,2638.42
8873,3591.45933333
8874,4838.198
8875,5337.51166667
8876,7655.32316667
8877,7472.65666667
8878,6831.09
8879,5863.991
8880,5649.55233333
8881,9654.618
8882,6598.93766667
8883,3876.88083333
8884,4136.35
8885,7801.938
8886,3538.73683333
8887,6273.205
8888,3150.26833333
8889,4615.28383333
8890,5737.71
8891,5795.365
8892,4508.21
8893,8225.57
8894,8094.14466667
8895,10680.975
8896,5392.046
8897,8181.89
8898,3071.67033333
8899,4604.63566667
8900,5226.355
8901,2647.234
8902,7137.1
8903,4401.81
8904,5357.62833333
8905,7789.265
8906,10466.6278095
8907,6777.321
8908,4849.91447619
8909,4234.07666667
8910,8812.0935
8911,6360.3575
8912,5255.26533333
8913,3962.05166667
8914,5687.89871429
8915,7806.749
8916,3774.55016667
8917,5858.26916667
8918,6973.84633333
8919,6989.38166667
8920,11692.475
8921,5215.656
8922,13851.8333333
8923,5935.31
8924,4819.4805
8925,2705.725
8926,5553.4625
8927,4767.0
8928,4530.68416667
8929,5853.66583333
8930,4170.07666667
8931,4071.6475
8932,5313.92302381
8933,3493.98
8934,7467.32
8935,5320.09416667
8936,6979.36
8937,7003.84
8938,3901.584
8939,8325.3695
8940,6755.105
8941,5035.67533333
8942,4123.15
8943,4743.09333333
8944,10593.3011429
8945,6659.015
8946,4019.6815
8947,6280.691
8948,6963.43666667
8949,5518.6585
8950,5403.37333333
8951,7163.6025
8952,5152.54333333
8953,4633.82333333
8954,5391.422
8955,6980.76333333
8956,4992.32733333
8957,5303.739
8958,4442.67
8959,4241.91558333
8960,3541.19592857
8961,3898.92466667
8962,6406.16083333
8963,7556.99833333
8964,9042.92
8965,8248.595
8966,6605.20383333
8967,5811.71083333
8968,4854.36933333
8969,10206.515
8970,7842.684
8971,5745.91
8972,7452.715
8973,7341.8575
8974,4812.0215
8975,3654.305
8976,10510.91
8977,3975.65
8978,5340.18333333
8979,5568.39016667
8980,1922.55690476
8981,8796.72071429
8982,5308.36
8983,7662.86966667
8984,4010.58583333
8985,5135.61333333
8986,6604.01533333
8987,5966.71833333
8988,5907.56916667
8989,4205.402
8990,4260.22333333
8991,3605.95033333
8992,2911.68047619
8993,5913.135
8994,17412.96
8995,4493.645
8996,4072.635
8997,5473.46027778
8998,4077.19840476
8999,4972.72216667
9000,4568.08142857
9001,3596.16583333
9002,6331.2625
9003,5561.1525
9004,3540.98
9005,7300.20116667
9006,4450.16
9007,4792.588
9008,8483.74766667
9009,7020.255
9010,9537.52666667
9011,4767.30616667
9012,5638.62333333
9013,3613.12130952
9014,5647.91833333
9015,12492.2673333
9016,8476.44333333
9017,5645.3115
9018,4156.597
9019,4003.294
9020,4936.26571429
9021,4267.9335
9022,8594.17533333
9023,4829.19857143
9024,5319.081
9025,5575.37083333
9026,4112.85809524
9027,5711.593
9028,5803.08666667
9029,7419.69
9030,5225.9735
9031,3529.675
9032,5173.852
9033,5374.64
9034,7985.132
9035,7617.09666667
9036,6077.89066667
9037,3540.44
9038,7106.87
9039,5214.90519048
9040,0.0
9041,6004.17416667
9042,6461.858
9043,5575.476
9044,5162.171
9045,6021.73616667
9046,7735.45333333
9047,5099.8805
9048,6430.5305
9049,5888.695
9050,4495.57
9051,8044.24
9052,4530.38
9053,3641.20366667
9054,9917.4925
9055,4875.73583333
9056,2770.82833333
9057,6625.7425
9058,7834.503
9059,8635.86666667
9060,4518.48166667
9061,5362.869
9062,5588.3
9063,6961.653
9064,4447.35
9065,6146.08666667
9066,2562.9575
9067,4943.40833333
9068,4877.265
9069,4803.01307143
9070,3950.7375
9071,7115.33235714
9072,7204.56416667
9073,2845.4845
9074,7131.35711905
9075,4879.82
9076,7970.68866667
9077,3879.26
9078,6010.67
9079,4998.6
9080,6179.155
9081,7504.1675
9082,3447.723
9083,6622.50666667
9084,7466.81
9085,5967.95966667
9086,4680.76214286
9087,3364.84966667
9088,5177.70333333
9089,2989.39416667
9090,6894.375
9091,6107.21102381
9092,5033.80166667
9093,6756.65
9094,5541.19
9095,4315.14797619
9096,6506.65916667
9097,4239.79333333
9098,7015.59933333
9099,8551.75066667
9100,7031.57466667
9101,4328.4485
9102,4522.386
9103,3698.01
9104,2623.39266667
9105,7189.75666667
9106,4705.765
9107,7312.11666667
9108,3100.08
9109,5852.26166667
9110,5936.1
9111,9217.09166667
9112,3531.70733333
9113,4652.89266667
9114,4059.45166667
9115,7025.5325
9116,5267.14
9117,6038.21266667
9118,6367.47833333
9119,8936.646
9120,6094.13383333
9121,6241.05333333
9122,5139.35428571
9123,4172.84766667
9124,4202.16933333
9125,9257.00333333
9126,6760.418
9127,7357.91057143
9128,13903.545
9129,4482.14833333
9130,4832.74
9131,5250.43
9132,7133.46
9133,7225.25
9134,5606.97883333
9135,6338.52833333
9136,6864.98583333
9137,6827.255
9138,5301.06714286
9139,4396.36266667
9140,4935.17558333
9141,3983.10333333
9142,3665.11833333
9143,4113.98333333
9144,7354.655
9145,13714.2533333
9146,5381.686
9147,4353.99533333
9148,5749.4955
9149,2778.06233333
9150,5264.75583333
9151,3264.32095238
9152,8645.54583333
9153,4794.44333333
9154,5266.62642857
9155,10949.205
9156,10787.7216667
9157,5914.2775
9158,6775.63166667
9159,3227.75533333
9160,5463.66266667
9161,5504.5535
9162,7958.08
9163,3946.20428571
9164,3285.53733333
9165,5243.995
9166,4951.2967381
9167,7238.09142857
9168,5039.71333333
9169,3657.90133333
9170,6925.44016667
9171,6993.61166667
9172,6038.47333333
9173,3455.865
9174,3453.72
9175,6949.35416667
9176,3239.51
9177,9053.984
9178,4250.47733333
9179,4445.09
9180,5364.495
9181,5705.522
9182,3712.61
9183,5505.40333333
9184,5166.0325
9185,9280.60919048
9186,7425.86833333
9187,5088.46833333
9188,4057.508
9189,5370.952
9190,8340.2
9191,4720.15666667
9192,5150.00666667
9193,5598.45883333
9194,11045.655
9195,6529.524
9196,5142.54866667
9197,6429.482
9198,4072.915
9199,7717.977
9200,4665.63666667
9201,11075.022
9202,5453.61916667
9203,4259.2555
9204,4531.96390476
9205,3138.0395
9206,6801.71166667
9207,16544.33
9208,3562.405
9209,3727.67266667
9210,8249.19666667
9211,6115.75666667
9212,5490.54666667
9213,6819.02666667
9214,5155.36759524
9215,4622.83
9216,4095.85
9217,8578.6525
9218,4959.059
9219,6020.7565
9220,5790.05833333
9221,4636.43
9222,6773.143
9223,4883.51433333
9224,3046.406
9225,8270.22266667
9226,8200.31238095
9227,4099.64333333
9228,6197.28166667
9229,4917.65133333
9230,4174.13866667
9231,8673.5125
9232,5898.60795238
9233,7399.835
9234,3935.36783333
9235,4315.61433333
9236,5843.93
9237,3032.63333333
9238,6618.83716667
9239,3686.26
9240,5911.187
9241,4581.15428571
9242,4304.41833333
9243,5069.48933333
9244,5716.10283333
9245,5523.25166667
9246,6744.15942857
9247,4681.09333333
9248,7279.46
9249,5595.59
9250,5544.55166667
9251,7604.53366667
9252,6458.9
9253,8657.93916667
9254,5123.18333333
9255,6904.076
9256,6809.87
9257,11353.5366667
9258,5110.125
9259,7155.0905
9260,9875.52
9261,5246.99
9262,3308.56140476
9263,9393.6
9264,9024.241
9265,5031.80866667
9266,6614.59466667
9267,8106.96
9268,5147.065
9269,4653.48
9270,5861.79916667
9271,5219.49
9272,4618.355
9273,6138.79783333
9274,4268.52166667
9275,7596.15016667
9276,5999.03666667
9277,5802.04666667
9278,5790.92666667
9279,5739.84466667
9280,5834.84633333
9281,3605.17516667
9282,6797.46
9283,5681.6
9284,5010.53935714
9285,6119.47166667
9286,5456.72528571
9287,8457.45883333
9288,4783.78666667
9289,4303.65333333
9290,5091.07219048
9291,6014.16
9292,7197.652
9293,4064.52461905
9294,3744.47666667
9295,7235.9825
9296,5532.83433333
9297,5227.4712619
9298,6104.45
9299,6492.72733333
9300,5867.6195
9301,3879.61866667
9302,3632.045
9303,5183.41271429
9304,5616.83083333
9305,5611.80333333
9306,8777.99833333
9307,7484.1187619
9308,4885.17333333
9309,7371.815
9310,3148.44202381
9311,3289.44166667
9312,5969.76833333
9313,10416.95
9314,6315.6525
9315,5791.6695
9316,4331.29
9317,6112.67166667
9318,7409.25166667
9319,4369.42583333
9320,6787.76766667
9321,4946.082
9322,4227.61533333
9323,4745.1425
9324,4663.55
9325,5364.556
9326,3501.92833333
9327,3967.32166667
9328,3785.29085714
9329,6657.22
9330,5355.21933333
9331,3507.31
9332,5404.212
9333,5763.85233333
9334,4285.529
9335,5746.25
9336,7247.33942857
9337,6632.20516667
9338,5533.94
9339,3793.7245
9340,11199.77
9341,5380.17721429
9342,4091.70133333
9343,7760.57
9344,8455.343
9345,6166.02
9346,5334.97916667
9347,7328.709
9348,7865.841
9349,11246.795
9350,3739.73333333
9351,4008.36
9352,4258.195
9353,5847.76166667
9354,5482.77166667
9355,6374.78166667
9356,7128.54
9357,5278.965
9358,3643.70666667
9359,5566.14285714
9360,8621.092
9361,3836.01833333
9362,5304.753
9363,3848.96666667
9364,6922.1815
9365,5905.5965
9366,6024.12166667
9367,7590.9815
9368,5608.22366667
9369,2738.78066667
9370,5623.622
9371,5981.55
9372,7621.523
9373,6473.928
9374,5532.01185714
9375,4853.75816667
9376,3934.44216667
9377,8527.88966667
9378,3815.46
9379,10437.445
9380,4693.8
9381,3534.125
9382,5726.635
9383,5345.65566667
9384,6496.73333333
9385,6606.5927619
9386,3776.13666667
9387,3731.03666667
9388,5145.98666667
9389,6728.67233333
9390,8875.63333333
9391,4930.02216667
9392,6212.79166667
9393,6055.058
9394,5168.9625
9395,4068.54416667
9396,8302.72666667
9397,7525.85447619
9398,10572.7906667
9399,3803.3
9400,4875.88866667
9401,8343.479
9402,8021.66344444
9403,4045.62583333
9404,8799.7015
9405,6645.035
9406,4247.728
9407,4397.28666667
9408,3594.279
9409,5025.80766667
9410,4736.7325
9411,4029.06333333
9412,4569.47
9413,7777.1
9414,5599.66
9415,19533.549
9416,5281.558
9417,0.0
9418,0.0
9419,0.0
9420,0.0
9421,0.0
9422,0.0
9423,0.0
9424,0.0
9425,0.0
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0
9432,0.0
9433,0.0
9434,0.0
9435,0.0
9436,0.0
9437,0.0
9438,0.0
9439,0.0
9440,0.0
9441,0.0
9442,0.0
9443,0.0
9444,0.0
9445,0.0
9446,0.0
9447,0.0
9448,0.0
9449,0.0
9450,0.0
9451,0.0
9452,0.0
9453,0.0
9454,0.0
9455,0.0
9456,0.0
9457,0.0
9458,0.0
9459,0.0
9460,0.0
9461,0.0
9462,0.0
9463,0.0
9464,0.0
